anonymized_response_id,case_id,tutor_mode,guard_mode,pipeline_mode,tutor_model_provider,chat_thinking_mode,final_response_source,repair_applied,blocked
resp_2775208ea4,cp_bridge_012,current_system,predicted,tutor_only_no_diagnosis,deepseek_flash,disabled,candidate,false,false
resp_8b3338400b,cp_bridge_002,single_llm_structured,predicted,tutor_only,deepseek_flash,disabled,candidate,false,false
resp_94f56d4fcc,cp_bridge_002,bridge_contract,predicted,tutor_only,deepseek_flash,disabled,candidate,false,false
resp_f8fbac0c9c,cp_bridge_005,bridge_contract,predicted,tutor_plus_guard,deepseek_flash,disabled,candidate,false,false
resp_d716955e41,cp_bridge_016,current_system,predicted,tutor_only_no_diagnosis,deepseek_flash,disabled,candidate,false,false
resp_b0e48183f7,cp_bridge_013,bridge_contract,predicted,tutor_plus_guard_plus_repair,deepseek_flash,disabled,candidate,false,false
resp_3d59276576,cp_bridge_005,bridge_contract,predicted,tutor_plus_guard_plus_repair,deepseek_flash,disabled,candidate,false,false
resp_6525166054,cp_bridge_008,single_llm_structured,predicted,tutor_only,deepseek_flash,disabled,candidate,false,false
resp_3c65f890a5,cp_bridge_008,bridge_contract,predicted,tutor_plus_guard,deepseek_flash,disabled,candidate,false,false
resp_e8baecb9fb,cp_bridge_012,bridge_contract,predicted,tutor_plus_guard_plus_repair,deepseek_flash,disabled,candidate,false,false
resp_d1634bd5ee,cp_bridge_018,bridge_contract,predicted,tutor_plus_guard_plus_repair,deepseek_flash,disabled,candidate,false,false
resp_2fce96194f,cp_bridge_014,bridge_contract,predicted,tutor_only,deepseek_flash,disabled,candidate,false,false
resp_49ced07c36,cp_bridge_007,single_llm_structured,predicted,tutor_only,deepseek_flash,disabled,candidate,false,false
resp_2db35092f3,cp_bridge_013,bridge_contract,predicted,tutor_plus_guard,deepseek_flash,disabled,candidate,false,false
resp_b0da572e5f,cp_bridge_012,bridge_contract,predicted,tutor_plus_guard,deepseek_flash,disabled,candidate,false,false
resp_7029851b7e,cp_bridge_013,bridge_contract,predicted,tutor_only,deepseek_flash,disabled,candidate,false,false
resp_d832575cf8,cp_bridge_007,bridge_contract,predicted,tutor_plus_guard_plus_repair,deepseek_flash,disabled,candidate,false,false
resp_894c86e521,cp_bridge_020,bridge_contract,predicted,tutor_only,deepseek_flash,disabled,candidate,false,false
resp_cd779bd95d,cp_bridge_006,bridge_contract,predicted,tutor_only,deepseek_flash,disabled,candidate,false,false
resp_a14812e801,cp_bridge_016,single_llm_structured,predicted,tutor_only,deepseek_flash,disabled,candidate,false,false
resp_ce88066753,cp_bridge_003,single_llm_structured,predicted,tutor_only,deepseek_flash,disabled,candidate,false,false
resp_c00b8e79c8,cp_bridge_017,bridge_contract,predicted,tutor_only,deepseek_flash,disabled,candidate,false,false
resp_12cdaa0dfa,cp_bridge_006,current_system,predicted,tutor_only_no_diagnosis,deepseek_flash,disabled,candidate,false,false
resp_88c23d508c,cp_bridge_004,current_system,predicted,tutor_only_no_diagnosis,deepseek_flash,disabled,candidate,false,false
resp_cfdb2096b6,cp_bridge_004,bridge_contract,predicted,tutor_plus_guard,deepseek_flash,disabled,candidate,false,false
resp_472c2746df,cp_bridge_017,bridge_contract,predicted,tutor_plus_guard,deepseek_flash,disabled,candidate,false,false
resp_f7b9295622,cp_bridge_003,bridge_contract,predicted,tutor_plus_guard_plus_repair,deepseek_flash,disabled,candidate,false,false
resp_5f1605bfe9,cp_bridge_002,current_system,predicted,tutor_only_no_diagnosis,deepseek_flash,disabled,candidate,false,false
resp_e92d8e4fba,cp_bridge_010,bridge_contract,predicted,tutor_plus_guard,deepseek_flash,disabled,candidate,false,false
resp_d47c9c65d1,cp_bridge_003,current_system,predicted,tutor_only_no_diagnosis,deepseek_flash,disabled,candidate,false,false
resp_ace921504c,cp_bridge_005,single_llm_structured,predicted,tutor_only,deepseek_flash,disabled,candidate,false,false
resp_be61805acd,cp_bridge_005,current_system,predicted,tutor_only_no_diagnosis,deepseek_flash,disabled,candidate,false,false
resp_bc565e3605,cp_bridge_020,current_system,predicted,tutor_only_no_diagnosis,deepseek_flash,disabled,candidate,false,false
resp_00f14cfa14,cp_bridge_015,bridge_contract,predicted,tutor_only,deepseek_flash,disabled,candidate,false,false
resp_bb6669075d,cp_bridge_001,bridge_contract,predicted,tutor_plus_guard_plus_repair,deepseek_flash,disabled,candidate,false,false
resp_06f2b89d53,cp_bridge_014,single_llm_structured,predicted,tutor_only,deepseek_flash,disabled,candidate,false,false
resp_0f2a9fcf10,cp_bridge_011,bridge_contract,predicted,tutor_plus_guard,deepseek_flash,disabled,candidate,false,false
resp_1d002b6be6,cp_bridge_011,bridge_contract,predicted,tutor_only,deepseek_flash,disabled,candidate,false,false
resp_b4ab636a8c,cp_bridge_009,bridge_contract,predicted,tutor_plus_guard,deepseek_flash,disabled,candidate,false,false
resp_1965ab8dc8,cp_bridge_012,single_llm_structured,predicted,tutor_only,deepseek_flash,disabled,candidate,false,false
resp_002fceb387,cp_bridge_014,bridge_contract,predicted,tutor_plus_guard,deepseek_flash,disabled,candidate,false,false
resp_8813d9a451,cp_bridge_019,bridge_contract,predicted,tutor_only,deepseek_flash,disabled,candidate,false,false
resp_fa038567b2,cp_bridge_015,current_system,predicted,tutor_only_no_diagnosis,deepseek_flash,disabled,candidate,false,false
resp_f1e5a3d7f6,cp_bridge_011,bridge_contract,predicted,tutor_plus_guard_plus_repair,deepseek_flash,disabled,candidate,false,false
resp_5100d1b8ce,cp_bridge_004,bridge_contract,predicted,tutor_plus_guard_plus_repair,deepseek_flash,disabled,candidate,false,false
resp_562545e322,cp_bridge_003,bridge_contract,predicted,tutor_plus_guard,deepseek_flash,disabled,candidate,false,false
resp_4fda6f8675,cp_bridge_017,bridge_contract,predicted,tutor_plus_guard_plus_repair,deepseek_flash,disabled,candidate,false,false
resp_70011049fb,cp_bridge_019,bridge_contract,predicted,tutor_plus_guard,deepseek_flash,disabled,candidate,false,false
resp_88625f84fb,cp_bridge_013,current_system,predicted,tutor_only_no_diagnosis,deepseek_flash,disabled,candidate,false,false
resp_5e984d4237,cp_bridge_007,current_system,predicted,tutor_only_no_diagnosis,deepseek_flash,disabled,candidate,false,false
resp_bde4a365cd,cp_bridge_019,single_llm_structured,predicted,tutor_only,deepseek_flash,disabled,candidate,false,false
resp_a8abdd7b8b,cp_bridge_010,bridge_contract,predicted,tutor_plus_guard_plus_repair,deepseek_flash,disabled,candidate,false,false
resp_6c5653c183,cp_bridge_018,single_llm_structured,predicted,tutor_only,deepseek_flash,disabled,candidate,false,false
resp_c59ac47afb,cp_bridge_011,single_llm_structured,predicted,tutor_only,deepseek_flash,disabled,candidate,false,false
resp_fcd5af5225,cp_bridge_007,bridge_contract,predicted,tutor_only,deepseek_flash,disabled,candidate,false,false
resp_c5e094e8f7,cp_bridge_016,bridge_contract,predicted,tutor_plus_guard,deepseek_flash,disabled,candidate,false,false
resp_231e933f74,cp_bridge_003,bridge_contract,predicted,tutor_only,deepseek_flash,disabled,candidate,false,false
resp_8125862dce,cp_bridge_006,single_llm_structured,predicted,tutor_only,deepseek_flash,disabled,candidate,false,false
resp_2326822565,cp_bridge_008,bridge_contract,predicted,tutor_plus_guard_plus_repair,deepseek_flash,disabled,candidate,false,false
resp_e3eda3dec4,cp_bridge_018,bridge_contract,predicted,tutor_only,deepseek_flash,disabled,candidate,false,false
resp_4b99e0dcbb,cp_bridge_002,bridge_contract,predicted,tutor_plus_guard,deepseek_flash,disabled,candidate,false,false
resp_b42a9fd0d8,cp_bridge_020,single_llm_structured,predicted,tutor_only,deepseek_flash,disabled,candidate,false,false
resp_87549e58bc,cp_bridge_015,bridge_contract,predicted,tutor_plus_guard_plus_repair,deepseek_flash,disabled,candidate,false,false
resp_60ea4840cd,cp_bridge_018,bridge_contract,predicted,tutor_plus_guard,deepseek_flash,disabled,candidate,false,false
resp_83f932905c,cp_bridge_009,current_system,predicted,tutor_only_no_diagnosis,deepseek_flash,disabled,candidate,false,false
resp_c66cc9f94a,cp_bridge_018,current_system,predicted,tutor_only_no_diagnosis,deepseek_flash,disabled,candidate,false,false
resp_f47349271d,cp_bridge_014,current_system,predicted,tutor_only_no_diagnosis,deepseek_flash,disabled,candidate,false,false
resp_bff27e648a,cp_bridge_001,current_system,predicted,tutor_only_no_diagnosis,deepseek_flash,disabled,candidate,false,false
resp_c8aae7bbd3,cp_bridge_014,bridge_contract,predicted,tutor_plus_guard_plus_repair,deepseek_flash,disabled,candidate,false,false
resp_9b9d6a70de,cp_bridge_019,current_system,predicted,tutor_only_no_diagnosis,deepseek_flash,disabled,candidate,false,false
resp_768697d312,cp_bridge_008,current_system,predicted,tutor_only_no_diagnosis,deepseek_flash,disabled,candidate,false,false
resp_be09dadc43,cp_bridge_005,bridge_contract,predicted,tutor_only,deepseek_flash,disabled,candidate,false,false
resp_56b2aea3c1,cp_bridge_010,single_llm_structured,predicted,tutor_only,deepseek_flash,disabled,candidate,false,false
resp_9e2df855c9,cp_bridge_020,bridge_contract,predicted,tutor_plus_guard,deepseek_flash,disabled,candidate,false,false
resp_4574d30618,cp_bridge_010,bridge_contract,predicted,tutor_only,deepseek_flash,disabled,candidate,false,false
resp_d8cd702a98,cp_bridge_015,bridge_contract,predicted,tutor_plus_guard,deepseek_flash,disabled,candidate,false,false
resp_29ec426ca9,cp_bridge_013,single_llm_structured,predicted,tutor_only,deepseek_flash,disabled,candidate,false,false
